start	end	duration	text
603630	605600	1970	Die sind problematisch.
606490	606650	160	Kubicas Verletzungen:
608620	612010	3390	Ein verstauchter Knöchel und eine leichte Gehirnerschütterung.
612190	614690	2500	Abbremsen und Gas geben - die wechselnden Gs
614790	616730	1940	sorgen vorerst für Spass.
618490	620330	1840	Und 1,4.
620520	621490	970	Ist wie Achterbahn fahren, nicht? - Europa-Park.
624950	627210	2260	Jetzt wirds ein bisschen schneller.
627390	630330	2940	Und die Kräfte pressen das Blut in die Beine.
631110	634770	3660	Nicht übertreiben, aber es sieht alles gut aus von hier oben.
635350	636530	1180	Bron erreicht seine persönliche G-Toleranz und stoppt den Versuch.
643670	645610	1940	Okay. Alles gut? Tipptopp.
646550	648530	1980	Das waren 3,78 G.
649960	650970	1010	Super.
651110	651530	420	Tönt nach wenig, ist aber wegen der Dauerbelastung ziemlich anstrengend.
658800	660830	2030	Alles gut, alles klar? - Tipptopp.
660950	662990	2040	Schon vorbei.
663470	666120	2650	Und: schlecht ist ihm auch nicht geworden.
668060	670040	1980	Jetzt sitze ich auf der Wodan.
670190	673800	3610	Das ist zwar eine moderne Achterbahn, aber im nostalgischen Holzlook.
674050	676800	2750	Also genau der richtige Ort, um sich einmal zu fragen:
676970	679360	2390	Woher kommt eigentlich der Drang des Menschen,
679490	681440	1950	sich den Temporausch zu holen?
681810	684360	2550	Angefangen hat alles vor ca. 400 Jahren in Russland.
684510	687720	3210	Damals baute man riesige Holzrampen, gab Schnee und Eis darauf
687820	689800	1980	und rutschte hinunter.
691790	695000	3210	Russische Berge wurden die Konstruktionen genannt.
695310	696520	1210	Die ersten entstanden in der Region um das heutige St. Petersburg.
699350	702080	2730	Erstmals wurde mit der Angst der Menschen -
702230	706440	4210	oder zumindest mit dem mulmigen Gefühl im Magen - Geld verdient.
706520	710440	3920	Den Kick konnte man sich im 19. Jh. auch in Frankreich holen,
710710	711560	850	nun auf Schlitten mit Rädern.
712790	714730	1940	Unverändert blieb der Name:
714910	718090	3180	Russische Berge nannte man auch hier die Vergnügungsstätten.
718220	720170	1950	Und so heissen sie bis heute:
720390	723730	3340	Montagne Russe ist der französische Begriff für Achterbahn,
723960	726490	2530	genauso wie sie im Spanischen montana rusa
726800	729530	2730	und auf Portugiesisch montanha russa heissen.
731410	734650	3240	Im Land der unbegrenzten Möglichkeiten - den USA -
734750	737690	2940	war das Vergnügen zu Beginn ziemlich begrenzt.
738460	740650	2190	Ende des 19. Jh. war das Publikum
740750	741610	860	noch mit diesem einfachen Bähnchen zu begeistern.
749350	754010	4660	Das änderte sich mit dem Aufkommen der grossen Freizeitparks gründlich.
754110	756490	2380	Jetzt gings nicht steil, nicht schnell
756980	758820	1840	und nicht angsteinflössend genug.
765560	768420	2860	Und oft wars fast so gefährlich wie es aussah.
771440	771620	180	Heute siehts zwar viel gefährlicher aus,
774070	777460	3390	aber das gesundheitliche Risiko hält sich in engen Grenzen.
777630	780740	3110	Unter diesen Bedingungen ist fast alles möglich -
780910	783500	2590	und es wird auch fast alles ausprobiert.
783590	785500	1910	Und zwar hier.
789520	792540	3020	Zwei Welten, wie sie gegensätzlicher nicht sein könnten.
792640	794260	1620	* Schreie *
794520	797580	3060	Zwei Geräuschkulissen, die absolut nichts gemein haben.
803000	806430	3430	Aber an dieser Adresse im beschaulichen Süden Münchens
