start	end	duration	text
1045859.9999999999	1047829.9999999999	1970	durch... durchfeiern.
1047990	1052750	4760	Reto von Arx wird von Jung und Alt geliebt.
1052850	1056910	4060	Nach fast 20 Jahren endet seine Zeit als Spieler beim HC Davos
1057040	1060310	3270	mit einer rauschenden Party.
1060490	1062710	2220	Alle:  Reto von Arx, du bisch en geile Siech!
1063690	1065470	1780	In der 27. Runde der Fussballmeisterschaft
1065600	1067510	1910	kam es heute im Basler St. Jakob-Park
1067610	1069630	2020	zum Klassiker zwischen dem FCB und dem FC Zürich.
1069810	1072190	2380	Oft waren diese Duelle in der Vergangenheit hart umkämpft.
1072290	1074030	1740	Nicht so heute.
1074170	1076670	2500	Rot-blau dominierte die Gäste aus Zürich und gewann 5:1.
1077570	1080430	2860	Basel geht gegen Zürich nach gut 20 Min.
1080650	1082830	2180	mit der ersten Chance gleich in Führung.
1082920	1086430	3510	Shkelzen Gashi der Torschütze.
1086540	1088930	2390	Mann des Spiels ist aber Breel Embolo.
1089110	1091650	2540	Der 18-jährige Basler trifft gleich 3-mal,
1091880	1094410	2530	beim ungefährdeten Erfolg des souveränen Leaders
1094510	1096890	2380	gegen den kriselnden FC Zürich.
1097560	1100050	2490	Es ist ein Spiel mit vielen Toren, vielen Emotionen,
1100170	1102050	1880	aber auch 2 Roten Karten,
1102160	1104490	2330	gegen den Zürcher Chiumiento für dieses Foul an Delgado
1104730	1108570	3840	und für Basels Gashi, nach einer Tätlichkeit gegen Rikan.
1108650	1110650	2000	Beide noch vor der Pause.
1111580	1115050	3470	In der 73. Min., unmittelbar nach dem einzigen FCZ-Tor,
1115210	1118210	3000	muss das Spiel für 10 Min. unterbrochen werden
1118370	1123490	5120	wegen Chaoten auf den Rängen: Böller, Feuer, Spielunterbruch.
1126520	1130370	3850	Den Schlusspunkt setzt Djimsiti mit einem Eigentor.
1130620	1132730	2110	Symptomatisch für die Lage des FC Zürich:
1132850	1135410	2560	Es gibt Erklärungs- und Redebedarf.
1135520	1137330	1810	Während Basel feiert:
1137500	1142170	4670	einen ungefährdeten Sieg und den 3-fachen Torschützen Breel Embolo.
1144340	1147770	3430	In den beiden anderen Sonntagsspielen spielten GC und Vaduz
1147910	1149770	1860	unentschieden 1:1.
1149970	1152610	2640	Der FC Aarau unterlag dem FC Sion 0:1.
1152770	1156650	3880	In der Tabelle liegt der FC Basel vor dem letzten Meisterschaftsviertel
1156860	1159010	2150	schon 10 Punkte vor der Konkurrenz.
1159170	1161810	2640	Spannend dürfte der Kampf um die Ränge 3-5 werden.
1162000	1164490	2490	Für den FC Aarau sieht es immer noch düster aus.
1164650	1168250	3600	Der Rückstand auf den rettenden 9. Platz beträgt 6 Punkte.
